PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks to 4xx,Internal outlinks codes (4xx),No. of internal outlinks to 4xx,External outlinks to 4xx,External outlinks codes (4xx),No. of external outlinks to 4xx
20,https://www.birminghamboilerrepairs.uk/cofton-common/ideal-boilers-specialists,Cofton Common Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Cofton%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/falcon-lodge/ariston-specialists,Falcon Lodge Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/boiler-repairs
https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/boiler-servicing
https://www.birminghamboilerrepairs.uk/Falcon%20Lodge/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/small-heath/boiler-servicing,Small Heath Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/turves-green/glowworm-specialists,Turves Green Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Turves%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowley-regis/worcester-bosch-specialists,Rowley Regis Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowley%20Regis/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowley%20Regis/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowley%20Regis/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hill-wood/main-boiler-specialists,Hill Wood Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hill%20Wood/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/vaillant-specialists,Birches Green Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/aston-fields/biasi-specialists,Aston Fields Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-repairs
https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-servicing
https://www.birminghamboilerrepairs.uk/Aston%20Fields/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/tower-hill/boiler-servicing,Tower Hill Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Tower%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Tower%20Hill/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Tower%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-yardley/gas-safety,South Yardley Gas Safety Inspections | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Yardley/combination-boiler-repairs","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/tudor-hill/combination-boiler-services,Tudor Hill Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Tudor%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Tudor%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Tudor%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowney-green/ferroli-specialists,Rowney Green Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowney%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/thimble-end/gas-safety,Thimble End Gas Safety Inspections | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Thimble%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Thimble%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Thimble%20End/combination-boiler-repairs","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/cradley-heath/combination-boiler-services,Cradley Heath Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Cradley%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Cradley%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Cradley%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/astwood-bank/intergas-specialists,Astwood Bank Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-repairs
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/boiler-servicing
https://www.birminghamboilerrepairs.uk/Astwood%20Bank/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/small-heath/heatline-specialists,Small Heath Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Small%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rowney-green/viessmann-specialists,Rowney Green Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rowney%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rowney%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/beech-lanes/viessmann-specialists,Beech Lanes Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Beech%20Lanes/boiler-repairs
https://www.birminghamboilerrepairs.uk/Beech%20Lanes/boiler-servicing
https://www.birminghamboilerrepairs.uk/Beech%20Lanes/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hall-green/vaillant-specialists,Hall Green Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hall%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hall%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hall%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/sutton-coldfield/baxi-specialists,Sutton Coldfield Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/boiler-repairs
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/boiler-servicing
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/west-bromwich/viessmann-specialists,West Bromwich Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/West%20Bromwich/boiler-repairs
https://www.birminghamboilerrepairs.uk/West%20Bromwich/boiler-servicing
https://www.birminghamboilerrepairs.uk/West%20Bromwich/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/pype-hayes/boiler-servicing,Pype Hayes Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Pype%20Hayes/boiler-repairs
https://www.birminghamboilerrepairs.uk/Pype%20Hayes/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Pype%20Hayes/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/garretts-green/biasi-specialists,Garretts Green Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Garretts%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Garretts%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-yardley/vokera-specialists,South Yardley Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Yardley/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/biasi-specialists,Birches Green Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/kings-heath/ariston-specialists,Kings Heath Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Kings%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Kings%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Kings%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gravelly-hill/boiler-servicing,Gravelly Hill Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/boiler-repairs,Fox Hollies Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Fox%20Hollies/boiler-servicing
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Fox%20Hollies/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/perry-beeches/ariston-specialists,Perry Beeches Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Beeches/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Beeches/boiler-servicing
https://www.birminghamboilerrepairs.uk/Perry%20Beeches/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/over-green/potterton-specialists,Over Green Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Over%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Over%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Over%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/shard-end/biasi-specialists,Shard End Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Shard%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Shard%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Shard%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/selly-oak/alpha-boiler-specialists,Selly Oak Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Selly%20Oak/boiler-repairs
https://www.birminghamboilerrepairs.uk/Selly%20Oak/boiler-servicing
https://www.birminghamboilerrepairs.uk/Selly%20Oak/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/the-parade/glowworm-specialists,The Parade Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/The%20Parade/boiler-repairs
https://www.birminghamboilerrepairs.uk/The%20Parade/boiler-servicing
https://www.birminghamboilerrepairs.uk/The%20Parade/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gosta-green/potterton-specialists,Gosta Green Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gosta%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gosta%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gosta%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-yardley/heatline-specialists,South Yardley Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Yardley/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/combination-boiler-repairs,Birches Green Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/small-heath/ferroli-specialists,Small Heath Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Small%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Small%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/rotton-park/worcester-bosch-specialists,Rotton Park Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-repairs
https://www.birminghamboilerrepairs.uk/Rotton%20Park/boiler-servicing
https://www.birminghamboilerrepairs.uk/Rotton%20Park/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/old-oscott/glowworm-specialists,Old Oscott Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-repairs
https://www.birminghamboilerrepairs.uk/Old%20Oscott/boiler-servicing
https://www.birminghamboilerrepairs.uk/Old%20Oscott/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/castle-vale/main-boiler-specialists,Castle Vale Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Castle%20Vale/boiler-repairs
https://www.birminghamboilerrepairs.uk/Castle%20Vale/boiler-servicing
https://www.birminghamboilerrepairs.uk/Castle%20Vale/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hay-mills/baxi-specialists,Hay Mills Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hay%20Mills/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hay%20Mills/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hay%20Mills/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/perry-barr/boiler-servicing,Perry Barr Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Barr/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Barr/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Barr/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/high-heath/ferroli-specialists,High Heath Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/High%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/High%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/High%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/cradley-heath/intergas-specialists,Cradley Heath Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Cradley%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/Cradley%20Heath/boiler-servicing
https://www.birminghamboilerrepairs.uk/Cradley%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/kings-norton/main-boiler-specialists,Kings Norton Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-repairs
https://www.birminghamboilerrepairs.uk/Kings%20Norton/boiler-servicing
https://www.birminghamboilerrepairs.uk/Kings%20Norton/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/weoley-castle/intergas-specialists,Weoley Castle Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Weoley%20Castle/boiler-repairs
https://www.birminghamboilerrepairs.uk/Weoley%20Castle/boiler-servicing
https://www.birminghamboilerrepairs.uk/Weoley%20Castle/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/thimble-end/biasi-specialists,Thimble End Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Thimble%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Thimble%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Thimble%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/cofton-common/biasi-specialists,Cofton Common Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Cofton%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Cofton%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-yardley/ariston-specialists,South Yardley Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Yardley/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/weoley-castle/worcester-bosch-specialists,Weoley Castle Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Weoley%20Castle/boiler-repairs
https://www.birminghamboilerrepairs.uk/Weoley%20Castle/boiler-servicing
https://www.birminghamboilerrepairs.uk/Weoley%20Castle/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/sutton-coldfield/boiler-servicing,Sutton Coldfield Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/boiler-repairs
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Sutton%20Coldfield/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/selly-oak/gas-safety,Selly Oak Gas Safety Inspections | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Selly%20Oak/boiler-repairs
https://www.birminghamboilerrepairs.uk/Selly%20Oak/boiler-servicing
https://www.birminghamboilerrepairs.uk/Selly%20Oak/combination-boiler-repairs","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/west-bromwich/alpha-boiler-specialists,West Bromwich Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/West%20Bromwich/boiler-repairs
https://www.birminghamboilerrepairs.uk/West%20Bromwich/boiler-servicing
https://www.birminghamboilerrepairs.uk/West%20Bromwich/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/hill-wood/intergas-specialists,Hill Wood Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-repairs
https://www.birminghamboilerrepairs.uk/Hill%20Wood/boiler-servicing
https://www.birminghamboilerrepairs.uk/Hill%20Wood/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gun-quarter/worcester-bosch-specialists,Gun Quarter Worcester Bosch Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gun%20Quarter/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/buckland-end/atag-specialists,Buckland End Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Buckland%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Buckland%20End/boiler-servicing
https://www.birminghamboilerrepairs.uk/Buckland%20End/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/grimstock-hill/boiler-servicing,Grimstock Hill Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Grimstock%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/aston-fields/potterton-specialists,Aston Fields Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-repairs
https://www.birminghamboilerrepairs.uk/Aston%20Fields/boiler-servicing
https://www.birminghamboilerrepairs.uk/Aston%20Fields/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/gravelly-hill/combination-boiler-repairs,Gravelly Hill Combination Boiler Repairs | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/boiler-repairs
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/boiler-servicing
https://www.birminghamboilerrepairs.uk/Gravelly%20Hill/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/high-heath/boiler-servicing,High Heath Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/High%20Heath/boiler-repairs
https://www.birminghamboilerrepairs.uk/High%20Heath/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/High%20Heath/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/great-barr/viessmann-specialists,Great Barr Viessmann Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Great%20Barr/boiler-repairs
https://www.birminghamboilerrepairs.uk/Great%20Barr/boiler-servicing
https://www.birminghamboilerrepairs.uk/Great%20Barr/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/south-yardley/combination-boiler-services,South Yardley Combination Boiler Services | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-repairs
https://www.birminghamboilerrepairs.uk/South%20Yardley/boiler-servicing
https://www.birminghamboilerrepairs.uk/South%20Yardley/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/birches-green/ferroli-specialists,Birches Green Ferroli Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Birches%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Birches%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/perry-common/ideal-boilers-specialists,Perry Common Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-repairs
https://www.birminghamboilerrepairs.uk/Perry%20Common/boiler-servicing
https://www.birminghamboilerrepairs.uk/Perry%20Common/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/turves-green/ariston-specialists,Turves Green Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-repairs
https://www.birminghamboilerrepairs.uk/Turves%20Green/boiler-servicing
https://www.birminghamboilerrepairs.uk/Turves%20Green/gas-safety","404
404
404",3,,,0
20,https://www.birminghamboilerrepairs.uk/buckland-end/boiler-servicing,Buckland End Boiler Servicing | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,0,"https://www.birminghamboilerrepairs.uk/Buckland%20End/boiler-repairs
https://www.birminghamboilerrepairs.uk/Buckland%20End/combination-boiler-repairs
https://www.birminghamboilerrepairs.uk/Buckland%20End/gas-safety","404
404
404",3,,,0
